timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 18:21:24,52.28397996498626,6.864404127499408,103,,,,,,
2025-06-16 18:21:27,52.28349349539459,6.863100155705001,103,,,,,,
2025-06-16 18:21:30,52.28304472678935,6.861749970999489,104,,,,,,
2025-06-16 18:21:33,52.28261565792459,6.860402191909667,103,,,,,,
2025-06-16 18:21:36,52.282188563126226,6.859041100995063,104,,,,,,
2025-06-16 18:21:39,52.28176671655681,6.857682861685291,103,,,,,,
2025-06-16 18:21:42,52.28133312460156,6.856344332404322,103,,,,,,
2025-06-16 18:21:45,52.280901824459725,6.855007315767648,102,,,,,,
2025-06-16 18:21:48,52.28047341465278,6.853661401245688,103,,,,,,
2025-06-16 18:21:51,52.280048055697804,6.852317824924393,102,,,,,,
2025-06-16 18:21:54,52.27962416083553,6.850966870699875,103,,,,,,
2025-06-16 18:21:57,52.2791962176386,6.849611539512319,103,,,,,,
2025-06-16 18:21:59,52.27876255786006,6.8482601679263375,103,,,,,,
2025-06-16 18:22:03,52.27833113529691,6.846908322512397,103,,,,,,
2025-06-16 18:22:06,52.27789956611078,6.845559715108095,103,,,,,,
2025-06-16 18:22:09,52.277461285548846,6.844206981029493,104,,,,,,
2025-06-16 18:22:12,52.277023486977725,6.84285136357609,104,,,,,,
2025-06-16 18:22:15,52.276586114318874,6.841507792939938,103,,,,,,
2025-06-16 18:22:18,52.27615428022081,6.84015084400073,104,,,,,,
2025-06-16 18:22:21,52.275711236962664,6.83879129180857,104,,,,,,
2025-06-16 18:22:24,52.27528300571605,6.837447652676903,103,,,,,,
2025-06-16 18:22:27,52.27485181053575,6.836097614374272,103,,,,,,
2025-06-16 18:22:30,52.274423189063704,6.834744762354437,103,,,,,,
2025-06-16 18:22:33,52.27398852452462,6.8333901207850785,104,,,,,,
2025-06-16 18:22:36,52.273554290848814,6.832043472135344,103,,,,,,
2025-06-16 18:22:39,52.273123086177414,6.830692937365962,103,,,,,,
2025-06-16 18:22:42,52.272683112384435,6.829340595763951,104,,,,,,
2025-06-16 18:22:45,52.27221690789129,6.828025123214958,103,,,,,,
2025-06-16 18:22:48,52.271727171360354,6.826759993299422,101,,,,,,
2025-06-16 18:22:51,52.27123064425438,6.825478058894888,103,,,,,,
2025-06-16 18:22:54,52.2707411883587,6.8242070235745755,102,,,,,,
2025-06-16 18:22:57,52.27025961880038,6.822977996538884,99,,,,,,
2025-06-16 18:23:00,52.269800993471094,6.8218102956215745,94,,,,,,
2025-06-16 18:23:03,52.26937347620478,6.82070003381956,89,,,,,,
2025-06-16 18:23:06,52.26897780174568,6.819649170552491,83,,,,,,
2025-06-16 18:23:09,52.26860804995989,6.818668063732312,78,,,,,,
2025-06-16 18:23:12,52.268258912420016,6.817728238673763,74,,,,,,
2025-06-16 18:23:15,52.26792429108648,6.816852864019358,70,,,,,,
2025-06-16 18:23:18,52.26761095027025,6.816032661687816,65,,,,,,
2025-06-16 18:23:21,52.267317858921196,6.815266660904199,61,,,,,,
2025-06-16 18:23:24,52.267039864657555,6.814563640358981,56,,,,,,
2025-06-16 18:23:27,52.266784304056806,6.813918230702741,52,,,,,,
2025-06-16 18:23:33,52.26635813715134,6.81281261548273,88,,,,,,
2025-06-16 18:23:40,52.265963468638745,6.811776531531368,83,,,,,,
2025-06-16 18:23:46,52.26568273304307,6.811050235645744,58,,,,,,
2025-06-16 18:23:49,52.26555211066226,6.810720207641787,26,,,,,,
2025-06-16 18:23:55,52.265310917468426,6.810119102264428,48,,,,,,
2025-06-16 18:24:01,52.26507962491824,6.809507171960734,48,,,,,,
2025-06-16 18:24:05,52.26492537986142,6.809101292147007,32,,,,,,
2025-06-16 18:24:08,52.26480631693589,6.8087806595283675,25,,,,,,
2025-06-16 18:24:14,52.26452400353933,6.80800771415275,61,,,,,,
2025-06-16 18:24:20,52.264213486078006,6.8072301637222745,63,,,,,,
2025-06-16 18:24:26,52.263901124772076,6.806385956259853,67,,,,,,
2025-06-16 18:24:32,52.263596154842645,6.805553940482503,66,,,,,,
2025-06-16 18:24:38,52.2632854218811,6.804713983671231,66,,,,,,
2025-06-16 18:24:45,52.26292331293334,6.8037775326728225,75,,,,,,
2025-06-16 18:24:51,52.26260888384505,6.802946110224701,66,,,,,,
2025-06-16 18:24:57,52.26228630351836,6.802126354010977,66,,,,,,
2025-06-16 18:25:04,52.26190449303666,6.801200486529605,75,,,,,,
2025-06-16 18:25:10,52.26159855147387,6.800410638144754,63,,,,,,
2025-06-16 18:25:13,52.261472390314246,6.799999568736325,31,,,,,,
2025-06-16 18:25:16,52.26138501119801,6.799576523031442,30,,,,,,
2025-06-16 18:25:20,52.26132880691605,6.799072685594776,34,,,,,,
